src,trg
write a python function that takes in two numbers and returns their HCF,"' \n def hcf ( num1 ,  num2 )   :   \n  \t smaller  =  num1 if num1  <  num2 else num2 \n  \t for i in range ( 1 ,  smaller + 1 )   :   \n  \t\t if  ( num1  %  i  =  =  0 )  and  ( num2  %  i  =  =  0 )   :   \n  \t\t\t hcf  =  i \n  \t return hcf'"
"write a recursive python function to calculate sum of natural numbers upto n, where n is an argument",' \n def recursive _ sum ( n )   :   \n  \t if n  <  =  1  :   \n  \t\t return n \n  \t else  :   \n  \t\t return n  +  recursive _ sum ( n - 1 ) '
write a python function that deletes the last element of a list and returns the list and the deleted element,"' \n def delete _ last _ element ( list _ to _ be _ processed )   :   \n  \t deleted _ element  =  list _ to _ be _ processed . pop (  )  \n  \t return list _ to _ be _ processed ,  deleted _ element'"
write a python function that takes in a list and returns a list containing the squares of the elements of the input list,"' \n def square _ list _ elements ( list _ to _ be _ squared )   :   \n  \t return list (  map ( lambda x  :   x *  * 2 ,  list _ to _ be _ squared )   ) '"
write a python program that prints out natural numbers less than or equal to the given number using a while loop,' \n input _ num  =  27 \n while input _ num  :   \n  \t print ( input _ num )  \n  \t input _ num  -  =  1'
"write a python function that takes two numbers. The function divides the first number by the second and returns the answer. The function returns None, if the second number is 0","' \n def divide ( num1 ,  num2 )   :   \n  \t if num2  =  =  0  :   \n  \t\t return \n  \t else  :   \n  \t\t return num1  /  num2'"
write a python program uses else with for loop,"' \n seq  =  ""abcde"" \n for k in seq  :   \n  \t if k  =  =  ""f""  :   \n  \t\t break \n else  :   \n  \t print ( ""f Not Found ! "" ) '"
Write a function to return the mean of numbers in a list,' \n def cal _ mean ( num _ list  :  list )  -  > float  :   \n  \t if num _ list  :   \n  \t\t return sum ( num _ list )  / len ( num _ list )  \n  \t else  :   \n  \t\t return None'
Write a function to return the area of a equilateral triangle,' \n def cal _ eq _ triangle _ area ( a  :  float )  -  > float  :   \n  \t if a  :   \n  \t\t return  ( 3 *  *  ( 1 / 2 )  )  *  ( a *  * 2 )  / 4 \n  \t else  :   \n  \t\t return None'
Write a function to return the area of a right angle triangle,"' \n def cal _ rt _ triangle _ area ( base  :  float , height  :  float )  -  > float  :   \n  \t if base and height  :   \n  \t\t return  ( base * height )  / 2 \n  \t else  :   \n  \t\t return None'"
Write a function to return the cartisian distance of a point from origin,"' \n def cal _ dist _ from _ orign ( x  :  float , y  :  float )  -  > float  :   \n  \t return  ( x *  * 2 + y *  * 2 )  *  *  ( 1 / 2 ) '"
Write a function to return the cartisian distance between two points,"' \n def cal _ cart _ distance ( x1  :  float , y1  :  float , x2  :  float , y2  :  float )  -  > float  :   \n  \t return  (  ( x1 - x2 )  *  * 2 +  ( y1 - y2 )  *  * 2 )  *  *  ( 1 / 2 ) '"
Write a function to return the type roots of a quadratic equation ax**2 + bx + c = 0,""" \n def root _ type ( a  :  float , b  :  float , c  :  float )   :   \n  \t if b *  * 2 - 4 * a * c  >  =  0  :   \n  \t\t return 'real' \n  \t else  :   \n  \t\t return 'imaginary'"""
Write a function to return the sum of the roots of a quadratic equation ax**2 + bx + c = 0,"' \n def sum _ of _ roots ( a  :  float , c  :  float )   :   \n  \t if a  :   \n  \t\t return c / a \n  \t else  :   \n  \t\t return None'"
Write a function to return the product of the roots of a quadratic equation ax**2 + bx + c = 0,"' \n def prod _ of _ roots ( a  :  float , b  :  float )   :   \n  \t if a  :   \n  \t\t return  - b / a \n  \t else  :   \n  \t\t return None'"
Write a function to return the profit or loss based on cost price and selling price,""" \n def find _ profit _ or _ loss ( cp , sp )   :   \n  \t if cp  >  sp  :   \n  \t\t return 'loss' ,  cp - sp \n  \t elif cp  <  sp  :   \n  \t\t return 'profit' ,  sp - cp \n  \t else  :   \n  \t\t return 'no profit or loss' ,  0"""
Write a function to return the area of a rectangle,"' \n def cal _ area _ rect ( length ,  breadth )   :   \n  \t return length * breadth'"
Write a function to return the area of a square,' \n def cal _ area _ square ( side )   :   \n  \t return side *  * 2'
Write a function to return the area of a rhombus with diagonals q1 and q2,"' \n def cal _ area _ rhombus ( q1 , q2 )   :   \n  \t return  ( q1 * q2 )  / 2'"
Write a function to return the area of a trapezium with base a base b and height h between parallel sides,"' \n def cal _ area _ trapezium ( a , b , h )   :   \n  \t return h *  ( a + b )  / 2'"
Write a function to return the area of a circle of raidus r,' \n def cal _ area _ circle ( r )   :   \n  \t pi  =  3 . 14 \n  \t return pi * r *  * 2'
Write a function to return the circumference of a circle,' \n def cal _ circumference ( r )   :   \n  \t pi  =  3 . 14 \n  \t return 2 * pi * r'
Write a function to return the perimeter of a rectangle,"' \n def cal _ perimeter _ rect ( length ,  bredth )   :   \n  \t return 2 *  ( length + bredth ) '"
Write a function to return the perimeter of a triangle,"' \n def cal _ perimeter _ triangle ( s1 , s2 , s3 )   :   \n  \t return s1 + s2 + s3'"
Write a function to return the perimeter of a square,' \n def cal _ perimeter _ square ( side )   :   \n  \t return 4 * side'
Write a function to return the perimeter of an equilateral triangle,' \n def cal _ perimeter _ eq _ triangle ( a )   :   \n  \t return 3 * a'
Write a function to return the perimeter of a isoscales triangle,"' \n def cal _ perimeter _ iso _ triangle ( s1 , s2 )   :   \n  \t return 2 * s1 + s2'"
Write a function to return the area of an ellipse,"' \n def cal _ area _ ellipse ( minor ,  major )   :   \n  \t pi  =  3 . 14 \n  \t return pi *  ( minor * major ) '"
Write a function to return the lateral surface area of a cylinder,"' \n def cal _ cylinder _ lat _ surf _ area ( height , radius )   :   \n  \t pi = 3 . 14 \n  \t return 2 * pi * radius * height'"
Write a function to return the curved surface area of a cone,"' \n def cal _ cone _ curved _ surf _ area ( slant _ height , radius )   :   \n  \t pi = 3 . 14 \n  \t return pi * radius * slant _ height'"
Write a function to return the total surface area of a cube of side a,' \n def cal _ surface _ area _ cube ( a )   :   \n  \t return 6 *  ( a *  * 2 ) '
"Write a function to return the total surface area of a cuboid of length l, bredth b and height h","' \n def cal _ surface _ area _ cuboid ( l , b , h )   :   \n  \t return 2 *  ( l * b + b * h + h * l ) '"
Write a function to return the surface area of a sphere,' \n def cal _ area _ sphere ( radius )   :   \n  \t pi  =  3 . 14 \n  \t return 4 * pi *  ( radius *  * 2 ) '
Write a function to return the surface area of a hemi-sphere,' \n def cal _ area _ hemisphere ( radius )   :   \n  \t pi  =  3 . 14 \n  \t return 2 * pi *  ( radius *  * 2 ) '
Write a function to return the total surface area of a cylinder,"' \n def cal _ cylinder _ surf _ area ( height , radius )   :   \n  \t pi = 3 . 14 \n  \t return 2 * pi * radius *  * 2 *  + 2 * pi * radius * height'"
Write a function to return the lateral surface area of a cone,"' \n def cal _ cone _ lateral _ surf _ area ( height , radius )   :   \n  \t pi = 3 . 14 \n  \t return pi * radius *  (  (  ( height *  * 2 )  +  ( radius *  * 2 )  )  *  *  ( 1 / 2 )  ) '"
Write a function to return the volume of a cylinder,"' \n def cal _ cylinder _ volume ( height ,  radius )   :   \n  \t pi = 3 . 14 \n  \t return pi *  ( radius *  * 2 )  * height'"
Write a function to return the volume of a cone,"' \n def cal _ cone _ volume ( height , radius )   :   \n  \t pi = 3 . 14 \n  \t return pi *  ( radius *  * 2 )  * height / 3'"
Write a function to return the volume of a hemi sphere,' \n def cal _ hemisphere _ volume ( radius  :  float )  -  > float  :   \n  \t pi = 3 . 14 \n  \t return  ( 2 / 3 )  * pi *  ( radius *  * 3 ) '
Write a function to return the volume of a sphere,' \n def cal _ sphere _ volume ( radius  :  float )  -  > float  :   \n  \t pi = 3 . 14 \n  \t return  ( 4 / 3 )  * pi *  ( radius *  * 3 ) '
Write a function to return the volume of a cuboid,"' \n def cal _ cuboid _ volume ( length  :  float ,  breadth  :  float ,  height  :  float )  -  > float  :   \n  \t return length * breadth * height'"
Write a function to return the volume of a cube,' \n def cal _ cube _ volume ( side  :  float )  -  > float  :   \n  \t return side *  * 3'
Write a function to return the speed of moving object based of distance travelled in given time,"' \n def cal _ speed ( distance  :  float , time  :  float )  -  > float  :   \n  \t return distance / time'"
Write a function to return the distance covered by a moving object based on speend and given time,"' \n def cal _ distance ( time  :  float , speed  :  float )  -  > float  :   \n  \t return time * speed'"
Write a function to return the time taken by a given of moving object based of distance travelled in given time,"' \n def cal _ time ( distance  :  float , speed  :  float )  -  > float  :   \n  \t return distance / speed'"
Write a function to return the torque when a force f is applied at angle thea and distance for axis of rotation to place force applied is r,"' \n def cal _ torque ( force  :  float , theta  :  float , r  :  float )  -  > float  :   \n  \t import math \n  \t return force * r * math . sin ( theta ) '"
Write a function to return the angualr veolcity based on augualr distance travelled in radian unit and time taken,"' \n def cal _ angular _ velocity ( angular _ dist  :  float , time  :  float )  -  > float  :   \n  \t return angular _ dist / time'"
Write a function to calculate the focal length of a lense buy the distance of object and distance of image from lense,"' \n def cal _ focal _ length _ of _ lense ( u  :  float , v  :  float )  -  > float  :   \n  \t return  ( u * v )  /  ( u + v ) '"
Write a function to calculate the gravitational force between two objects of mass m1 and m2 and distance of r between them,"' \n def cal _ gforce ( mass1  :  float , mass2  :  float ,  distance  :  float )  -  > float  :   \n  \t g  =  6 . 674 *  ( 10 )  *  *  (  - 11 )  \n  \t return  ( g * mass1 * mass2 )  /  ( distance *  * 2 ) '"
Write a function to calculate the current in the curcit where the resistance is R and voltage is V,"' \n def cal _ current ( resistance  :  float ,  voltage  :  float )  -  > float  :   \n  \t return voltage / resistance'"
Write a function to calculate the total capacitance of capacitors in parallel in a given list,' \n def cal _ total _ cap _ in _ parallel ( cap _ list  :  list )  -  > float  :   \n  \t return sum ( cap _ list ) '
Write a function to calculate the total resistance of resistances in parallel in a given list,' \n def cal _ total _ res _ in _ parallel ( res _ list  :  list )  -  > float  :   \n  \t return sum (  [ 1 / r for r in res _ list ]  ) '
Write a function to calculate the total resistance of resistances in series in a given list,' \n def cal _ total _ res _ in _ series ( res _ list  :  list )  -  > float  :   \n  \t return sum ( res _ list ) '
Write a function to calculate the moment of inertia of a ring of mass M and radius R,"' \n def cal _ mi _ ring ( mass  :  float , radius  :  float )  -  > float  :   \n  \t return mass *  ( radius *  * 2 ) '"
Write a function to calculate the moment of inertia of a sphere of mass M and radius R,"' \n def cal _ mi _ sphere ( mass  :  float , radius  :  float )  -  > float  :   \n  \t return  ( 7 / 5 )  * mass *  ( radius *  * 2 ) '"
"Write a function to calculate the pressure P of ideal gas based on ideal gas equation - Volume V, and Temperatue T are given","' \n def find _ pressure _ of _ ideal _ gas ( volume  :  float ,  temp  :  float , n  :  float )  -  > float  :   \n  \t r  =  8 . 3145  #  gas constant R \n  \t return  ( n * r * temp )  / volume'"
Write a function to calculate the volume V of ideal gas based on ideal gas equation Pressure P and Tempreature T given,"' \n def find _ volume _ of _ ideal _ gas ( pressure  :  float ,  temp  :  float , n  :  float )  -  > float  :   \n  \t r  =  8 . 3145  #  gas constant R \n  \t return  ( n * r * temp )  / pressure'"
Write a function to calculate the Temprature T of ideal gas based on ideal gas equation Pressure P and Volume V given,"' \n def find _ temp _ of _ ideal _ gas ( pressure  :  float ,  volume  :  float , n  :  float )  -  > float  :   \n  \t r  =  8 . 3145  #  gas constant R \n  \t return  ( pressure * volume )  / n * r'"
"Write a function to calculate the velocity of an object with initial velocity u, time t and acceleration a","' \n def cal _ final _ velocity ( initial _ velocity  :  float , accelration  :  float , time  :  float )  -  > float  :   \n  \t return initial _ velocity  +  accelration * time'"
"Write a function to calculate the displacement of an object with initial velocity u, time t and acceleration a","' \n def cal _ displacement ( initial _ velocity  :  float , accelration  :  float , time  :  float )  -  > float  :   \n  \t return initial _ velocity * time  +   . 5 * accelration *  ( time )  *  * 2'"
Write a function to calculate amount of radioactive element left based on initial amount and half life,"' \n def cal _ half _ life ( initail _ quatity  :  float ,  time _ elapsed  :  float ,  half _ life  :  float )  -  > float  :   \n  \t return initail _ quatity *  (  ( 1 / 2 )  *  *  ( time _ elapsed / half _ life )  ) '"
Write a function to calculate the new selling price based on discount percentage,"' \n def cal _ sp _ after _ discount ( sp  :  float , discount  :  float )  -  > float  :   \n  \t return sp *  ( 1  -  discount / 100 ) '"
"Write a function to calculate the simple interest for principal p, rate r and time in years y","' \n def get _ si ( p  :  float ,  r  :  float ,  t  :  float )  -  > float  :   \n  \t return  ( p * r * t )  / 100'"
"Write a function to calculate the compound interest for principal p, rate r and time in years y","' \n def get _ ci ( p  :  float ,  r  :  float ,  t  :  float ,  n  :  float )  -  > float  :   \n  \t return round ( p *  (  ( 1 +  ( r /  ( n * 100 )  )  )  *  *  ( n * t )  )   -  p , 2 ) '"
Write a function to calculate the energy released by converting mass m in kg to energy,' \n def cal _ energy _ by _ mass ( mass  :  float )  -  > float  :   \n  \t c  =  300000 \n  \t return mass  *   ( c *  * 2 ) '
Write a function to calculate the kinetic energy of an object of mass m and velocity v,"' \n def cal _ ke ( mass  :  float , velocity  :  float )  -  > float  :   \n  \t return  ( mass *  ( velocity )  *  * 2 )  / 2'"
Write a function to calculate the potential energy of an object of mass m at height h,"' \n def cal _ pe ( mass  :  float , height  :  float )  -  > float  :   \n  \t g  =  9 . 8 \n  \t return  ( mass * g * height ) '"
